batch_id,loop_id,step_order,loop_path,from_id,to_id,amount,timestamp,confidence_score,transactions_scanned,audit_reason
89,batch_89_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,94.73,433,Circular Fund Flow
89,batch_89_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,91.27,433,Circular Fund Flow
89,batch_89_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,93.01,433,Circular Fund Flow
89,batch_89_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,90.9,433,Circular Fund Flow
89,batch_89_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,97.69,433,Circular Fund Flow
90,batch_90_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,92.94,428,Circular Fund Flow
90,batch_90_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,98.45,428,Circular Fund Flow
90,batch_90_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,90.43,428,Circular Fund Flow
90,batch_90_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,92.21,428,Circular Fund Flow
90,batch_90_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,97.2,428,Circular Fund Flow
90,batch_90_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,89.29,428,Circular Fund Flow
90,batch_90_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,96.3,428,Circular Fund Flow
90,batch_90_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,85.52,428,Circular Fund Flow
90,batch_90_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,98.07,428,Circular Fund Flow
91,batch_91_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,98.45,438,Circular Fund Flow
91,batch_91_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,88.45,438,Circular Fund Flow
91,batch_91_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,93.45,438,Circular Fund Flow
91,batch_91_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,98.57,438,Circular Fund Flow
91,batch_91_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,86.02,438,Circular Fund Flow
91,batch_91_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,90.63,438,Circular Fund Flow
91,batch_91_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,95.16,438,Circular Fund Flow
91,batch_91_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,88.61,438,Circular Fund Flow
91,batch_91_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,92.38,438,Circular Fund Flow
92,batch_92_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,85.31,439,Circular Fund Flow
92,batch_92_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,98.74,439,Circular Fund Flow
92,batch_92_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,93.97,439,Circular Fund Flow
92,batch_92_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,94.65,439,Circular Fund Flow
92,batch_92_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,85.41,439,Circular Fund Flow
92,batch_92_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,90.64,439,Circular Fund Flow
92,batch_92_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,93.34,439,Circular Fund Flow
92,batch_92_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,95.22,439,Circular Fund Flow
92,batch_92_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,88.39,439,Circular Fund Flow
93,batch_93_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,97.63,465,Circular Fund Flow
93,batch_93_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,86.08,465,Circular Fund Flow
93,batch_93_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,93.54,465,Circular Fund Flow
93,batch_93_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,98.1,465,Circular Fund Flow
93,batch_93_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,86.29,465,Circular Fund Flow
93,batch_93_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,85.07,465,Circular Fund Flow
93,batch_93_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,87.01,465,Circular Fund Flow
93,batch_93_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,91.04,465,Circular Fund Flow
93,batch_93_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,85.89,465,Circular Fund Flow
94,batch_94_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,97.21,458,Circular Fund Flow
94,batch_94_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,85.48,458,Circular Fund Flow
94,batch_94_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,93.11,458,Circular Fund Flow
94,batch_94_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,98.32,458,Circular Fund Flow
94,batch_94_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,90.75,458,Circular Fund Flow
94,batch_94_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,87.76,458,Circular Fund Flow
94,batch_94_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,88.82,458,Circular Fund Flow
94,batch_94_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,87.43,458,Circular Fund Flow
94,batch_94_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,97.95,458,Circular Fund Flow
95,batch_95_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,85.13,434,Circular Fund Flow
95,batch_95_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,96.66,434,Circular Fund Flow
95,batch_95_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,92.13,434,Circular Fund Flow
95,batch_95_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,90.48,434,Circular Fund Flow
95,batch_95_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,88.4,434,Circular Fund Flow
95,batch_95_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,85.38,434,Circular Fund Flow
95,batch_95_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,89.74,434,Circular Fund Flow
95,batch_95_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,86.17,434,Circular Fund Flow
95,batch_95_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,97.77,434,Circular Fund Flow
96,batch_96_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,93.02,404,Circular Fund Flow
96,batch_96_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,89.02,404,Circular Fund Flow
96,batch_96_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,98.7,404,Circular Fund Flow
96,batch_96_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,95.78,404,Circular Fund Flow
96,batch_96_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,88.09,404,Circular Fund Flow
96,batch_96_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,90.26,404,Circular Fund Flow
96,batch_96_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,97.18,404,Circular Fund Flow
96,batch_96_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,96.18,404,Circular Fund Flow
96,batch_96_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,97.16,404,Circular Fund Flow
97,batch_97_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,93.45,409,Circular Fund Flow
97,batch_97_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,96.74,409,Circular Fund Flow
97,batch_97_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,87.88,409,Circular Fund Flow
97,batch_97_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,98.57,409,Circular Fund Flow
97,batch_97_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,95.76,409,Circular Fund Flow
97,batch_97_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,85.33,409,Circular Fund Flow
97,batch_97_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,95.63,409,Circular Fund Flow
97,batch_97_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,93.69,409,Circular Fund Flow
97,batch_97_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,96.82,409,Circular Fund Flow
98,batch_98_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,85.04,425,Circular Fund Flow
98,batch_98_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,94.5,425,Circular Fund Flow
98,batch_98_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,88.71,425,Circular Fund Flow
98,batch_98_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,97.84,425,Circular Fund Flow
98,batch_98_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,88.06,425,Circular Fund Flow
98,batch_98_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,86.33,425,Circular Fund Flow
98,batch_98_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,85.13,425,Circular Fund Flow
98,batch_98_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,90.49,425,Circular Fund Flow
98,batch_98_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,86.0,425,Circular Fund Flow
99,batch_99_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,92.77,439,Circular Fund Flow
99,batch_99_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,98.61,439,Circular Fund Flow
99,batch_99_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,88.64,439,Circular Fund Flow
99,batch_99_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,95.0,439,Circular Fund Flow
99,batch_99_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,88.58,439,Circular Fund Flow
99,batch_99_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,95.9,439,Circular Fund Flow
99,batch_99_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,97.03,439,Circular Fund Flow
99,batch_99_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,87.45,439,Circular Fund Flow
99,batch_99_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,85.34,439,Circular Fund Flow
100,batch_100_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,92.83,459,Circular Fund Flow
100,batch_100_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,85.34,459,Circular Fund Flow
100,batch_100_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,97.68,459,Circular Fund Flow
100,batch_100_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,93.34,459,Circular Fund Flow
100,batch_100_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,93.97,459,Circular Fund Flow
100,batch_100_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,85.15,459,Circular Fund Flow
100,batch_100_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,97.25,459,Circular Fund Flow
100,batch_100_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,92.56,459,Circular Fund Flow
100,batch_100_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,86.18,459,Circular Fund Flow
101,batch_101_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,87.16,464,Circular Fund Flow
101,batch_101_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,86.84,464,Circular Fund Flow
101,batch_101_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,89.97,464,Circular Fund Flow
101,batch_101_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,90.53,464,Circular Fund Flow
101,batch_101_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,97.71,464,Circular Fund Flow
101,batch_101_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,97.62,464,Circular Fund Flow
101,batch_101_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,94.96,464,Circular Fund Flow
101,batch_101_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,97.74,464,Circular Fund Flow
101,batch_101_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,88.19,464,Circular Fund Flow
102,batch_102_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,87.74,462,Circular Fund Flow
102,batch_102_loop_1,2,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,VEND_SHELL_C,SUB_PAYBACK_C,0.0,Historical,95.79,462,Circular Fund Flow
102,batch_102_loop_1,3,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,SUB_PAYBACK_C,EMP_FRAUD_C,0.0,Historical,96.62,462,Circular Fund Flow
102,batch_102_loop_2,1,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,EMP_FRAUD_B,VEND_SHELL_B,0.0,Historical,85.93,462,Circular Fund Flow
102,batch_102_loop_2,2,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,VEND_SHELL_B,SUB_PAYBACK_B,0.0,Historical,91.13,462,Circular Fund Flow
102,batch_102_loop_2,3,EMP_FRAUD_B -> VEND_SHELL_B -> SUB_PAYBACK_B -> EMP_FRAUD_B,SUB_PAYBACK_B,EMP_FRAUD_B,0.0,Historical,87.56,462,Circular Fund Flow
102,batch_102_loop_3,1,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,EMP_FRAUD_A,VEND_SHELL_A,0.0,Historical,91.99,462,Circular Fund Flow
102,batch_102_loop_3,2,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,VEND_SHELL_A,SUB_PAYBACK_A,0.0,Historical,94.4,462,Circular Fund Flow
102,batch_102_loop_3,3,EMP_FRAUD_A -> VEND_SHELL_A -> SUB_PAYBACK_A -> EMP_FRAUD_A,SUB_PAYBACK_A,EMP_FRAUD_A,0.0,Historical,94.6,462,Circular Fund Flow
103,batch_103_loop_1,1,EMP_FRAUD_C -> VEND_SHELL_C -> SUB_PAYBACK_C -> EMP_FRAUD_C,EMP_FRAUD_C,VEND_SHELL_C,0.0,Historical,97.38,466,Circular Fund Flow
